timestamp,label,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
0.901125,Stairs Up,0.035049,-0.726257,-0.790298,-1.15216,-0.433016,0.207105
0.920444,Stairs Up,-0.15332,-0.676483,-1.00705,-1.510451,-0.405382,0.186713
0.94111,Stairs Up,-0.286438,-0.571533,-1.162277,-1.449692,-0.386696,-0.00471
0.964596,Stairs Up,-0.309479,-0.467957,-1.299408,-1.056292,-0.261963,-0.171496
0.981121,Stairs Up,-0.196213,-0.421234,-1.271851,-0.433946,-0.12926,-0.193559
1.001121,Stairs Up,-0.089371,-0.388824,-1.095779,0.213254,-0.22229,-0.11371
1.020477,Stairs Up,-0.058197,-0.398544,-0.863281,0.546572,-0.640329,-0.014171
1.041133,Stairs Up,-0.122787,-0.420349,-0.774567,0.39515,-0.968697,-0.062428
1.065299,Stairs Up,-0.187622,-0.409225,-0.846527,0.026084,-0.841547,-0.169223
1.081776,Stairs Up,-0.199448,-0.400726,-0.909302,-0.107027,-0.558991,-0.288568
1.10112,Stairs Up,-0.168762,-0.406754,-0.890106,-0.001486,-0.372262,-0.329487
1.120497,Stairs Up,-0.139313,-0.462433,-0.827377,0.169394,-0.265214,-0.317413
1.141115,Stairs Up,-0.128052,-0.514511,-0.694611,0.298451,-0.265488,-0.399058
1.165525,Stairs Up,-0.118103,-0.547806,-0.578842,0.260607,-0.441356,-0.565102
1.18219,Stairs Up,-0.087906,-0.520447,-0.564621,0.102611,-0.55091,-0.740735
1.201124,Stairs Up,-0.02153,-0.467102,-0.634995,-0.020777,-0.50164,-0.771393
1.2205,Stairs Up,0.053619,-0.454254,-0.711395,0.037178,-0.350134,-0.64537
1.241108,Stairs Up,0.07225,-0.473114,-0.708923,0.208418,-0.340698,-0.486692
1.265364,Stairs Up,0.023605,-0.516052,-0.688736,0.369094,-0.402071,-0.472084
1.281456,Stairs Up,-0.021667,-0.561356,-0.697067,0.386967,-0.431141,-0.584385
1.301125,Stairs Up,0.01178,-0.581192,-0.746292,0.36171,-0.424453,-0.603167
1.32052,Stairs Up,0.040207,-0.582962,-0.801544,0.429435,-0.391392,-0.537472
1.340829,Stairs Up,0.016342,-0.593079,-0.818756,0.46969,-0.341635,-0.514631
1.364713,Stairs Up,-0.028931,-0.630707,-0.879425,0.388411,-0.189993,-0.585409
1.381319,Stairs Up,0.003708,-0.6586,-0.986359,0.418053,0.046687,-0.709945
1.401121,Stairs Up,0.111954,-0.617279,-1.043015,0.743596,0.264077,-0.707055
1.420556,Stairs Up,0.211502,-0.56604,-0.924744,1.073352,0.183502,-0.472211
1.441127,Stairs Up,0.24707,-0.612289,-0.835251,1.063394,0.023029,-0.155695
1.464768,Stairs Up,0.174103,-0.679657,-0.811035,0.798348,0.139242,-0.035044
1.482311,Stairs Up,0.162277,-0.742615,-0.772781,0.397318,0.36109,-0.116785
1.50112,Stairs Up,0.19014,-0.767273,-0.737518,-0.187825,0.370549,-0.270344
1.520577,Stairs Up,0.211884,-0.691467,-0.869583,-0.674316,0.555615,-0.32157
1.541144,Stairs Up,0.283691,-0.601196,-0.951889,-0.829103,0.60005,-0.189426
1.565866,Stairs Up,0.319458,-0.544983,-0.987244,-0.646218,0.416374,0.099599
1.582368,Stairs Up,0.235107,-0.542175,-0.999496,-0.345219,0.276209,0.295549
1.600378,Stairs Up,0.139465,-0.562836,-0.95105,-0.199244,0.304507,0.219205
1.620609,Stairs Up,0.146957,-0.532562,-0.880661,-0.195819,0.447191,0.086776
1.641128,Stairs Up,0.216034,-0.482315,-0.795288,-0.284557,0.496648,0.049694
